time,ax,ay,az,atotal
19.589,-1.73,-1.31,3.32,3.97
19.599,-1.55,-1.24,3.22,3.78
19.609,-1.4,-1.17,3.03,3.54
19.619,-1.37,-1.03,2.82,3.3
19.629,-1.51,-0.79,2.73,3.22
19.639,-1.69,-0.57,2.71,3.24
19.649,-1.81,-0.44,2.65,3.24
19.659,-1.92,-0.32,2.59,3.24
19.669,-2,-0.25,2.51,3.22
19.679,-2.08,-0.15,2.44,3.21
19.689,-2.13,-0.07,2.38,3.19
19.699,-2.18,-0.01,2.33,3.19
19.709,-2.29,0.12,2.39,3.31
19.719,-2.38,0.23,2.51,3.47
19.729,-2.43,0.3,2.57,3.55
19.739,-2.37,0.34,2.64,3.56
19.749,-2.28,0.37,2.71,3.56
19.759,-2.19,0.45,2.8,3.59
19.769,-2.03,0.52,2.86,3.55
19.779,-1.86,0.6,2.88,3.48
19.789,-1.72,0.69,2.88,3.42
19.799,-1.59,0.82,2.9,3.41
19.809,-1.48,0.96,2.88,3.38
19.819,-1.38,1.11,2.88,3.38
19.829,-1.29,1.27,2.87,3.39
19.839,-1.2,1.42,2.84,3.39
19.849,-1.14,1.58,2.81,3.41
19.859,-1.09,1.74,2.78,3.46
19.869,-1.03,1.92,2.77,3.52
19.879,-0.99,2.11,2.82,3.65
19.889,-0.9,2.25,2.81,3.71
19.899,-0.86,2.41,2.73,3.74
19.909,-0.78,2.53,2.66,3.75
19.919,-0.69,2.67,2.58,3.77
19.929,-0.66,2.8,2.52,3.83
19.939,-0.59,2.92,2.51,3.89
19.949,-0.46,2.98,2.48,3.9
19.959,-0.39,3.06,2.44,3.94
19.969,-0.3,3.13,2.41,3.97
19.979,-0.14,3.15,2.37,3.94
19.989,0.03,3.17,2.33,3.93
19.999,0.19,3.18,2.29,3.92
20.009,0.34,3.18,2.22,3.9
20.019,0.48,3.19,2.14,3.87
20.029,0.57,3.22,2.05,3.86
20.039,0.68,3.24,1.97,3.85
20.049,0.76,3.26,1.88,3.84
20.059,0.78,3.3,1.79,3.83
20.069,0.86,3.28,1.71,3.8
20.079,0.91,3.26,1.58,3.74
20.089,0.88,3.25,1.44,3.67
20.099,0.88,3.22,1.32,3.59
20.108,0.89,3.12,1.26,3.48
20.119,0.87,3.01,1.2,3.35
20.128,0.86,2.85,1.1,3.18
20.138,0.88,2.73,1.01,3.04
20.148,0.9,2.62,0.92,2.92
20.158,0.95,2.51,0.83,2.81
20.168,0.98,2.39,0.69,2.67
20.178,0.91,2.29,0.49,2.51
20.188,0.63,2.31,0.27,2.41
20.198,0.22,2.41,0.12,2.43
20.208,-0.17,2.52,0.07,2.53
20.218,-0.51,2.6,0.05,2.65
20.228,-0.77,2.6,0.03,2.71
20.238,-1.08,2.61,-0.08,2.83
20.248,-1.28,2.5,-0.1,2.81
20.258,-1.3,2.31,-0.11,2.65
20.268,-1.21,2.05,-0.18,2.39
20.278,-0.99,1.73,-0.23,2.01
20.288,-0.73,1.44,-0.24,1.63
20.298,-0.54,1.18,-0.3,1.33
20.308,-0.4,0.89,-0.36,1.04
20.318,-0.28,0.65,-0.4,0.81
20.328,-0.09,0.51,-0.34,0.62
20.338,0.02,0.44,-0.28,0.52
20.348,0.05,0.43,-0.3,0.53
20.358,0.04,0.4,-0.46,0.61
20.368,0.04,0.31,-0.69,0.75
20.378,0.03,0.29,-0.89,0.94
20.388,0.05,0.29,-0.98,1.02
20.398,0.06,0.33,-1,1.05
20.408,0,0.39,-1,1.07
20.418,-0.12,0.44,-1.08,1.18
20.428,-0.26,0.46,-1.26,1.37
20.438,-0.41,0.44,-1.46,1.58
20.448,-0.62,0.46,-1.66,1.83
20.458,-0.73,0.41,-1.77,1.96
20.468,-0.78,0.38,-1.73,1.94
20.478,-0.85,0.37,-1.7,1.94
20.488,-0.89,0.29,-1.67,1.92
20.498,-0.87,0.11,-1.72,1.93
20.508,-0.75,-0.08,-1.73,1.89
20.518,-0.51,-0.33,-1.69,1.8
20.528,-0.39,-0.58,-1.69,1.83
20.538,-0.27,-0.98,-1.75,2.02
20.548,0,-0.41,-1.62,1.67
20.558,0.2,-0.72,-1.49,1.67
20.568,0.27,-0.87,-1.47,1.72
20.578,0.33,-0.83,-1.46,1.71
20.588,0.47,-0.96,-1.47,1.82
20.598,0.49,-1.03,-1.52,1.9
20.608,0.5,-1.09,-1.48,1.91
20.618,0.49,-1.14,-1.39,1.86
20.628,0.47,-1.22,-1.28,1.83
20.638,0.4,-1.28,-1.25,1.83
20.648,0.38,-1.4,-1.17,1.86
20.658,0.33,-1.54,-1.12,1.93
20.668,0.27,-1.66,-1.02,1.97
20.677,0.18,-1.71,-0.92,1.95
20.688,0.1,-1.77,-0.8,1.95
20.698,0.01,-1.8,-0.71,1.94
20.708,-0.14,-1.83,-0.7,1.96
20.718,-0.32,-1.83,-0.65,1.97
20.728,-0.46,-1.87,-0.52,1.99
20.737,-0.56,-1.9,-0.39,2.02
20.747,-0.63,-1.98,-0.24,2.09
20.757,-0.67,-2.08,-0.12,2.19
20.767,-0.73,-2.17,-0.02,2.29
20.777,-0.81,-2.27,0.09,2.41
20.787,-0.86,-2.35,0.23,2.51
20.797,-0.92,-2.44,0.37,2.64
20.807,-0.91,-2.55,0.49,2.75
20.817,-0.91,-2.63,0.58,2.84
20.827,-0.94,-2.7,0.61,2.92
20.837,-1.05,-2.72,0.64,2.98
20.847,-1.16,-2.74,0.65,3.05
20.857,-1.26,-2.73,0.66,3.08
20.867,-1.39,-2.7,0.67,3.11
20.877,-1.46,-2.68,0.68,3.13
20.887,-1.53,-2.65,0.68,3.13
20.897,-1.62,-2.59,0.66,3.12
20.907,-1.73,-2.47,0.7,3.09
20.917,-1.75,-2.41,0.77,3.08
20.927,-1.72,-2.38,0.8,3.04
20.937,-1.7,-2.33,0.85,3
20.947,-1.71,-2.26,0.91,2.98
20.957,-1.67,-2.22,0.98,2.95
20.967,-1.72,-2.18,0.98,2.94
20.977,-1.84,-2.11,0.97,2.96
20.987,-1.97,-2,0.97,2.97
20.997,-2.18,-1.84,0.96,3.01
21.007,-2.27,-1.75,0.94,3.02
21.017,-2.24,-1.72,0.91,2.96
21.027,-2.22,-1.68,0.82,2.9
21.037,-2.27,-1.63,0.71,2.88
21.047,-2.45,-1.54,0.51,2.94
21.057,-2.6,-1.46,0.39,3.01
21.067,-2.55,-1.39,0.43,2.94
21.077,-2.45,-1.33,0.51,2.83
21.087,-2.24,-1.33,0.59,2.67
21.097,-1.88,-1.4,0.69,2.44
21.107,-1.41,-1.5,0.77,2.19
21.117,-0.88,-1.62,0.87,2.04
21.127,-0.43,-1.7,0.93,1.98
21.137,-0.15,-1.74,0.91,1.97
21.147,0.09,-1.71,0.92,1.95
21.157,0.25,-1.63,0.96,1.91
21.167,0.24,-1.43,0.99,1.76
21.177,0.11,-1.22,0.99,1.58
21.187,-0.13,-1,0.89,1.34
21.197,-0.39,-0.79,0.78,1.18
21.207,-0.78,-0.53,0.6,1.12
21.217,-1.25,-0.23,0.51,1.37
21.227,-1.73,0.14,0.61,1.84
21.237,-2.18,0.54,0.79,2.38
21.247,-2.49,0.94,1.01,2.85
21.257,-2.7,1.28,1.18,3.21
21.267,-2.8,1.54,1.3,3.45
21.277,-2.81,1.78,1.38,3.6
21.287,-2.7,1.94,1.44,3.62
21.297,-2.5,2.02,1.51,3.55
21.307,-2.33,2.15,1.56,3.53
21.317,-2.13,2.19,1.67,3.48
21.326,-1.87,2.21,1.79,3.41
21.337,-1.59,2.27,1.93,3.38
21.347,-1.42,2.4,2.01,3.43
21.357,-1.21,2.5,2.05,3.45
21.366,-0.94,2.52,2.04,3.38
21.376,-0.75,2.62,2,3.38
21.387,-0.56,2.73,1.96,3.41
21.397,-0.33,2.82,1.94,3.44
21.407,-0.01,2.89,1.88,3.45
21.416,0.28,2.94,1.73,3.42
21.426,0.47,3.02,1.58,3.44
21.436,0.6,3.12,1.46,3.5
21.446,0.68,3.31,1.47,3.69
21.456,0.74,3.51,1.56,3.92
21.466,0.86,3.64,1.62,4.08
21.476,0.93,3.77,1.61,4.2
21.486,0.97,3.84,1.54,4.25
21.496,1.02,3.93,1.48,4.32
21.506,1,3.98,1.45,4.35
21.516,0.91,4,1.48,4.36
21.526,0.87,4.01,1.58,4.4
21.536,0.85,4.06,1.6,4.44
21.546,0.89,4.03,1.61,4.43
21.556,0.92,3.99,1.54,4.38
21.566,0.93,3.98,1.42,4.32
21.576,0.95,3.93,1.28,4.24
21.586,0.98,3.9,1.12,4.17
21.596,0.91,3.91,1.05,4.15
21.606,0.86,3.93,1.04,4.15
21.616,0.89,3.89,1.02,4.11
21.626,0.87,3.9,0.96,4.11
21.636,0.87,3.85,0.85,4.04
21.646,0.84,3.83,0.73,3.99
21.656,0.81,3.79,0.62,3.92
21.666,0.85,3.72,0.49,3.85
21.676,0.91,3.62,0.33,3.74
21.686,0.91,3.51,0.13,3.63
21.696,0.8,3.45,-0.07,3.54
21.706,0.63,3.42,-0.19,3.48
21.716,0.45,3.35,-0.23,3.38
21.726,0.27,3.23,-0.29,3.25
21.736,0.06,3.12,-0.31,3.14
21.746,-0.09,2.98,-0.3,3
21.756,-0.39,2.98,-0.26,3.02
21.766,-0.91,3.14,-0.16,3.27
21.776,-1.3,3.23,0.06,3.49
21.786,-1.47,3.16,0.23,3.49
21.796,-1.64,3.08,0.29,3.5
21.806,-1.82,3,0.3,3.52
21.816,-1.94,2.87,0.3,3.48
21.826,-1.99,2.71,0.28,3.37
21.836,-1.85,2.48,0.41,3.12
21.846,-1.61,2.17,0.52,2.75
21.856,-1.27,1.7,0.58,2.2
21.866,-0.9,1.22,0.54,1.61
21.876,-0.58,0.76,0.49,1.08
21.886,-0.37,0.41,0.47,0.72
21.896,-0.16,0.1,0.5,0.54
21.906,-0.04,-0.05,0.49,0.49
21.916,-0.14,-0.11,0.41,0.44
21.926,-0.45,-0.08,0.24,0.52
21.936,-0.81,-0.01,0.1,0.81
21.946,-1.12,0.01,-0.04,1.12
21.956,-1.55,0.13,-0.28,1.58
21.966,-1.93,0.17,-0.39,1.98
21.976,-2.17,0.22,-0.39,2.22
21.986,-2.28,0.24,-0.27,2.31
21.996,-2.31,0.16,-0.21,2.33
22.006,-2.27,0.09,-0.22,2.28
22.016,-2.13,-0.02,-0.21,2.14
22.026,-1.96,-0.23,-0.27,1.99
22.036,-1.76,-0.44,-0.31,1.84
22.045,-1.57,-0.63,-0.25,1.71
22.056,-1.32,-0.83,-0.09,1.56
22.065,-1.08,-1.04,0,1.5
22.075,-0.84,-1.27,0.04,1.52
22.085,-0.61,-1.5,0.06,1.62
22.095,-0.48,-1.7,0.03,1.76
22.105,-0.36,-1.89,-0.04,1.92
22.115,-0.22,-2.1,-0.06,2.12
22.125,-0.16,-2.3,-0.12,2.31
22.135,-0.16,-2.47,-0.21,2.48
22.145,-0.2,-2.63,-0.26,2.65
22.155,-0.29,-2.78,-0.27,2.8
22.165,-0.34,-2.97,-0.26,3
22.175,-0.41,-3.09,-0.22,3.13
22.185,-0.52,-3.17,-0.1,3.22
22.195,-0.67,-3.24,0,3.31
22.205,-0.83,-3.28,0.01,3.38
22.215,-1.03,-3.29,0.01,3.45
22.225,-1.22,-3.29,0.04,3.51
22.235,-1.28,-3.36,0.13,3.6
22.245,-1.35,-3.45,0.14,3.71
22.255,-1.47,-3.52,0.12,3.82
22.265,-1.55,-3.63,0.06,3.95
22.275,-1.62,-3.72,0.01,4.06
22.285,-1.66,-3.78,-0.02,4.13
22.295,-1.73,-3.81,-0.05,4.19
22.305,-1.76,-3.86,-0.09,4.24
22.315,-1.81,-3.88,-0.15,4.28
22.325,-1.89,-3.87,-0.24,4.31
22.335,-1.95,-3.86,-0.32,4.33
22.345,-1.95,-3.84,-0.39,4.32
22.355,-1.95,-3.78,-0.48,4.28
22.365,-1.98,-3.68,-0.57,4.22
22.375,-2.02,-3.57,-0.63,4.15
22.385,-2.04,-3.51,-0.68,4.11
22.395,-2.1,-3.4,-0.68,4.05
22.405,-2.16,-3.25,-0.64,3.95
22.415,-2.15,-3.13,-0.55,3.83
22.425,-2.13,-2.99,-0.48,3.7
22.435,-2.14,-2.85,-0.41,3.59
22.445,-2.15,-2.69,-0.35,3.47
22.455,-2.26,-2.51,-0.37,3.39
22.465,-2.43,-2.29,-0.42,3.37
22.475,-2.51,-2.15,-0.43,3.33
22.485,-2.52,-2.09,-0.37,3.29
22.495,-2.46,-1.98,-0.25,3.17
22.505,-2.45,-1.89,-0.11,3.1
22.515,-2.4,-1.76,0.03,2.98
22.525,-2.24,-1.72,0.16,2.83
22.535,-2,-1.74,0.26,2.66
22.545,-1.85,-1.76,0.3,2.57
22.555,-1.79,-1.75,0.3,2.52
22.565,-1.73,-1.7,0.36,2.45
22.575,-1.62,-1.67,0.43,2.37
22.585,-1.51,-1.59,0.5,2.25
22.595,-1.39,-1.48,0.59,2.12
22.605,-1.28,-1.28,0.65,1.92
22.615,-1.24,-0.96,0.66,1.7
22.625,-1.29,-0.62,0.6,1.55
22.634,-1.35,-0.29,0.58,1.5
22.644,-1.52,0.08,0.57,1.63
22.655,-1.68,0.47,0.57,1.83
22.664,-1.81,0.82,0.62,2.08
22.674,-1.89,1.14,0.66,2.3
22.684,-1.89,1.42,0.67,2.45
22.694,-1.9,1.67,0.7,2.62
22.704,-1.91,1.88,0.78,2.79
22.714,-1.87,2.04,0.88,2.91
22.724,-1.84,2.18,1,3.03
22.734,-1.81,2.29,1.09,3.12
22.744,-1.75,2.38,1.18,3.18
22.754,-1.61,2.41,1.32,3.18
22.764,-1.47,2.45,1.46,3.21
22.774,-1.28,2.52,1.61,3.25
22.784,-1.05,2.56,1.66,3.23
22.794,-0.82,2.56,1.7,3.18
22.804,-0.58,2.58,1.73,3.16
22.814,-0.36,2.62,1.77,3.19
22.824,-0.13,2.7,1.84,3.27
22.834,0.05,2.79,1.89,3.37
22.844,0.21,2.93,1.96,3.53
22.854,0.34,3.05,2,3.66
22.864,0.41,3.21,1.98,3.8
22.874,0.49,3.37,1.98,3.94
22.884,0.56,3.53,2,4.1
22.894,0.63,3.65,2.03,4.22
22.904,0.73,3.77,2.02,4.34
22.914,0.8,3.85,2,4.41
22.924,0.88,3.92,1.92,4.45
22.934,1,3.96,1.84,4.48
22.944,1.15,3.97,1.83,4.52
22.954,1.27,4,1.8,4.56
22.964,1.37,4.02,1.77,4.6
22.974,1.35,4.02,1.7,4.57
22.984,1.27,3.98,1.57,4.46
22.994,1.22,3.9,1.45,4.33
23.004,1.14,3.88,1.26,4.24
23.014,1.1,3.82,1.12,4.13
23.024,1.03,3.76,1.05,4.04
23.034,0.98,3.7,1.03,3.97
23.044,0.98,3.62,1.03,3.89
23.054,0.95,3.54,0.96,3.79
23.064,0.94,3.46,0.82,3.68
23.074,0.95,3.4,0.61,3.58
23.084,0.9,3.37,0.4,3.51
23.094,0.84,3.38,0.23,3.49
23.104,0.77,3.4,0.07,3.49
23.114,0.72,3.4,-0.09,3.47
23.124,0.67,3.38,-0.26,3.46
23.134,0.6,3.35,-0.45,3.43
23.144,0.53,3.27,-0.59,3.37
23.154,0.4,3.21,-0.64,3.29
23.164,0.24,3.16,-0.62,3.23
23.174,0.11,3.06,-0.55,3.11
23.184,-0.02,2.94,-0.5,2.98
23.194,-0.12,2.81,-0.44,2.85
23.204,-0.25,2.76,-0.35,2.79
23.214,-0.52,2.77,-0.28,2.83
23.224,-0.88,2.83,-0.23,2.97
23.234,-1.06,2.89,-0.15,3.08
23.244,-1.09,2.93,-0.01,3.13
23.254,-1.18,2.94,0.03,3.17
23.264,-1.42,3.02,-0.01,3.34
23.274,-1.67,3.09,-0.02,3.51
23.284,-1.76,2.98,0,3.46
23.294,-1.7,2.75,0.01,3.23
23.304,-1.49,2.38,0.08,2.81
23.313,-1.15,1.95,0.22,2.28
23.324,-0.71,1.51,0.4,1.72
23.333,-0.22,1.02,0.52,1.17
23.343,0.16,0.58,0.56,0.82
23.353,0.33,0.29,0.58,0.73
23.363,0.32,0.15,0.6,0.69
23.373,0.23,0.09,0.59,0.65
23.383,0.03,0.11,0.55,0.56
23.393,-0.25,0.19,0.52,0.61
23.403,-0.55,0.22,0.49,0.76
23.413,-0.89,0.28,0.46,1.04
23.423,-1.31,0.37,0.43,1.43
23.433,-1.61,0.38,0.47,1.72
23.443,-1.79,0.36,0.54,1.9
23.453,-1.98,0.35,0.63,2.11
23.463,-2.03,0.24,0.73,2.17
23.473,-2.04,0.09,0.78,2.18
23.483,-1.94,-0.12,0.82,2.11
23.493,-1.68,-0.4,0.87,1.94
23.503,-1.44,-0.68,0.87,1.81
23.513,-1.19,-0.96,0.88,1.76
23.523,-1.01,-1.2,0.88,1.8
23.533,-0.87,-1.4,0.85,1.85
23.543,-0.72,-1.56,0.82,1.91
23.553,-0.64,-1.65,0.75,1.92
23.563,-0.59,-1.73,0.66,1.94
23.573,-0.6,-1.77,0.55,1.95
23.583,-0.58,-1.84,0.46,1.99
23.593,-0.53,-1.93,0.4,2.04
23.603,-0.48,-1.98,0.38,2.08
23.613,-0.48,-2.08,0.4,2.17
23.623,-0.59,-2.11,0.37,2.22
23.633,-0.72,-2.13,0.3,2.27
23.643,-0.8,-2.16,0.32,2.32
23.653,-0.88,-2.17,0.37,2.37
23.663,-1,-2.16,0.43,2.42
23.673,-1.13,-2.16,0.48,2.48
23.683,-1.2,-2.24,0.47,2.59
23.693,-1.24,-2.3,0.42,2.65
23.703,-1.24,-2.36,0.36,2.69
23.713,-1.25,-2.45,0.31,2.77
23.723,-1.24,-2.56,0.25,2.85
23.733,-1.26,-2.65,0.21,2.94
23.743,-1.27,-2.75,0.19,3.03
23.753,-1.23,-2.92,0.14,3.17
23.763,-1.23,-3.04,0.06,3.28
23.773,-1.23,-3.15,0.02,3.38
23.783,-1.25,-3.23,-0.03,3.46
23.793,-1.27,-3.29,-0.05,3.53
23.803,-1.28,-3.33,-0.08,3.57
23.813,-1.27,-3.36,-0.1,3.6
23.823,-1.28,-3.34,-0.14,3.58
23.833,-1.29,-3.29,-0.15,3.54
23.843,-1.38,-3.17,-0.17,3.46
23.853,-1.5,-3.04,-0.16,3.39
23.863,-1.58,-2.92,-0.15,3.32
23.873,-1.71,-2.81,-0.16,3.29
23.883,-1.84,-2.68,-0.17,3.25
23.893,-1.9,-2.58,-0.15,3.21
23.903,-1.92,-2.49,-0.09,3.15
23.912,-1.91,-2.42,-0.06,3.08
23.923,-1.89,-2.36,-0.06,3.02
23.932,-1.86,-2.29,-0.05,2.95
23.943,-1.82,-2.22,-0.03,2.87
23.952,-1.85,-2.05,-0.07,2.76
23.962,-1.92,-1.87,-0.18,2.68
23.973,-1.89,-1.77,-0.19,2.6
23.982,-1.84,-1.7,-0.21,2.51
23.993,-1.83,-1.63,-0.22,2.46
24.003,-1.95,-1.57,-0.26,2.52
24.012,-2.16,-1.45,-0.32,2.62
24.022,-2.3,-1.33,-0.32,2.67
24.032,-2.23,-1.37,-0.23,2.63
24.042,-2.08,-1.45,-0.07,2.54
24.053,-1.84,-1.57,0.13,2.42
24.062,-1.49,-1.71,0.35,2.3
24.072,-1.11,-1.83,0.58,2.21
24.082,-0.81,-1.87,0.74,2.17
24.092,-0.73,-1.75,0.8,2.06
24.102,-0.82,-1.42,0.76,1.81
24.112,-0.82,-1.08,0.82,1.59
24.122,-0.75,-0.76,0.93,1.42
24.132,-0.79,-0.36,0.93,1.28
24.142,-0.85,0.02,0.89,1.23
24.152,-0.92,0.34,0.76,1.24
24.162,-1.11,0.68,0.56,1.42
24.172,-1.47,1.1,0.35,1.87
24.182,-1.73,1.45,0.35,2.29
24.192,-1.88,1.79,0.5,2.64
24.202,-1.96,2.07,0.7,2.93
24.212,-1.87,2.23,0.87,3.03
24.222,-1.7,2.32,1.01,3.05
24.232,-1.48,2.31,1.09,2.95
24.242,-1.22,2.24,1.16,2.8
24.252,-0.97,2.19,1.22,2.69
24.262,-0.78,2.13,1.26,2.59
24.272,-0.61,2.11,1.28,2.55
24.282,-0.34,2.13,1.43,2.59
24.292,-0.06,2.15,1.6,2.68
24.302,0.21,2.16,1.68,2.74
24.312,0.42,2.14,1.69,2.76
24.322,0.58,2.13,1.69,2.78
24.332,0.71,2.16,1.66,2.81
24.342,0.79,2.2,1.62,2.85
24.352,0.83,2.29,1.63,2.93
24.362,0.85,2.44,1.67,3.07
24.372,0.87,2.57,1.69,3.2
24.382,0.88,2.69,1.7,3.31
24.392,0.91,2.81,1.69,3.4
24.402,0.97,2.89,1.66,3.47
24.412,1.03,2.95,1.59,3.5
24.422,1.07,2.97,1.49,3.49
24.432,0.95,3.03,1.41,3.48
24.442,0.72,3.19,1.51,3.6
24.452,0.49,3.34,1.61,3.74
24.462,0.3,3.49,1.69,3.89
24.472,0.18,3.57,1.8,4
24.482,0.1,3.61,1.86,4.06
24.492,0.12,3.54,1.82,3.99
24.502,0.21,3.47,1.77,3.9
24.512,0.26,3.45,1.74,3.87
24.522,0.28,3.42,1.71,3.83
24.532,0.37,3.41,1.68,3.82
24.541,0.42,3.41,1.57,3.77
24.552,0.48,3.39,1.42,3.7
24.562,0.54,3.39,1.31,3.67
24.572,0.57,3.38,1.21,3.64
24.582,0.62,3.35,1.13,3.59
24.592,0.69,3.33,1.02,3.55
24.602,0.75,3.27,0.88,3.47
24.612,0.81,3.22,0.7,3.4
24.622,0.84,3.18,0.48,3.32
24.631,0.78,3.11,0.29,3.22
24.641,0.7,3.09,0.13,3.17
24.651,0.57,3.09,0.01,3.14
24.661,0.44,3.07,-0.08,3.1
24.671,0.35,3.02,-0.11,3.04
24.681,0.29,2.93,-0.12,2.95
24.691,0.32,2.82,-0.06,2.84
24.701,0.35,2.69,0.01,2.71
24.711,0.2,2.62,0.06,2.63
24.721,-0.05,2.61,0.12,2.61
24.731,-0.26,2.58,0.22,2.6
24.741,-0.37,2.45,0.31,2.49
24.751,-0.47,2.3,0.27,2.36
24.761,-0.73,2.19,0.09,2.31
24.771,-1.08,2.12,-0.12,2.38
24.781,-1.41,2.06,-0.18,2.5
24.791,-1.59,1.93,-0.1,2.5
24.801,-1.48,1.59,0.1,2.17
24.811,-1.23,1.17,0.16,1.71
24.821,-0.87,0.68,0.2,1.13
24.831,-0.5,0.22,0.22,0.59
24.841,-0.11,-0.2,0.29,0.37
24.851,0.14,-0.48,0.36,0.62
24.861,0.17,-0.61,0.34,0.71
24.871,0.02,-0.63,0.28,0.69
24.881,-0.17,-0.55,0.19,0.61
24.891,-0.48,-0.4,0.03,0.62
24.901,-0.79,-0.24,-0.1,0.83
24.911,-1.04,-0.08,-0.15,1.05
24.921,-1.3,0.14,-0.17,1.31
24.931,-1.49,0.32,-0.17,1.53
24.941,-1.62,0.46,-0.23,1.7
24.951,-1.65,0.5,-0.27,1.74
24.961,-1.55,0.49,-0.25,1.65
24.971,-1.43,0.42,-0.26,1.51
24.981,-1.29,0.36,-0.23,1.36
24.991,-1.01,0.21,-0.12,1.04
25.001,-0.75,0.01,-0.05,0.75
25.011,-0.52,-0.18,0.03,0.56
25.021,-0.32,-0.39,0.07,0.51
25.031,-0.13,-0.6,0.09,0.62
25.041,0.09,-0.8,0.13,0.81
25.051,0.16,-0.93,0.08,0.95
25.061,0.16,-1.05,-0.03,1.07
25.071,0.19,-1.18,-0.09,1.19
25.081,0.16,-1.29,-0.19,1.32
25.091,0.03,-1.34,-0.32,1.37
25.101,-0.06,-1.41,-0.35,1.46
25.111,-0.09,-1.55,-0.36,1.59
25.121,-0.2,-1.61,-0.4,1.67
25.131,-0.31,-1.71,-0.41,1.78
25.141,-0.45,-1.83,-0.43,1.93
25.151,-0.65,-1.9,-0.44,2.06
25.161,-0.82,-2.01,-0.42,2.21
25.171,-0.96,-2.09,-0.34,2.33
25.181,-1.07,-2.18,-0.26,2.44
25.191,-1.16,-2.3,-0.22,2.58
25.201,-1.21,-2.47,-0.23,2.76
25.211,-1.23,-2.66,-0.3,2.95
25.221,-1.3,-2.8,-0.38,3.11
25.231,-1.38,-2.94,-0.42,3.27
25.241,-1.4,-3.04,-0.39,3.37
25.251,-1.4,-3.19,-0.4,3.51
25.26,-1.37,-3.26,-0.36,3.56
25.271,-1.34,-3.34,-0.3,3.61
25.28,-1.31,-3.4,-0.3,3.66
25.291,-1.29,-3.44,-0.33,3.69
25.301,-1.22,-3.45,-0.34,3.67
25.31,-1.14,-3.44,-0.33,3.64
25.32,-1.12,-3.43,-0.34,3.62
25.33,-1.13,-3.42,-0.34,3.62
25.34,-1.17,-3.36,-0.31,3.57
25.35,-1.23,-3.28,-0.3,3.51
25.36,-1.39,-3.17,-0.29,3.47
25.37,-1.56,-3.08,-0.28,3.47
25.38,-1.68,-3.03,-0.24,3.47
25.39,-1.79,-2.93,-0.22,3.44
25.4,-1.89,-2.83,-0.17,3.41
25.41,-1.93,-2.73,-0.15,3.35
25.42,-2.03,-2.57,-0.18,3.28
25.43,-2.18,-2.38,-0.23,3.24
25.44,-2.24,-2.3,-0.25,3.22
25.45,-2.21,-2.26,-0.28,3.18
25.46,-2.16,-2.25,-0.21,3.12
25.47,-2.17,-2.17,-0.14,3.07
25.48,-2.23,-2.06,-0.08,3.04
25.49,-2.27,-1.99,0.01,3.02
25.5,-2.22,-1.99,0.09,2.98
25.51,-2.21,-1.99,0.17,2.98
25.52,-2.19,-1.96,0.28,2.96
25.53,-2.15,-1.95,0.38,2.93
25.54,-2.1,-1.9,0.49,2.88
25.55,-2,-1.85,0.59,2.79
25.56,-1.83,-1.78,0.72,2.66
25.57,-1.6,-1.69,0.85,2.48
25.58,-1.38,-1.53,0.93,2.26
25.59,-1.22,-1.32,0.97,2.04
25.6,-1.14,-1.07,0.99,1.85
25.61,-1.14,-0.77,1,1.7
25.62,-1.16,-0.47,1.01,1.61
25.63,-1.3,-0.1,0.99,1.63
25.64,-1.48,0.26,0.96,1.78
25.65,-1.56,0.59,0.99,1.94
25.66,-1.66,0.94,1.06,2.18
25.67,-1.7,1.27,1.15,2.41
25.68,-1.69,1.55,1.25,2.61
25.69,-1.64,1.75,1.31,2.73
25.7,-1.64,1.95,1.31,2.86
25.71,-1.63,2.1,1.32,2.97
25.72,-1.6,2.24,1.37,3.08
25.73,-1.64,2.39,1.47,3.25
25.74,-1.64,2.47,1.57,3.35
25.75,-1.61,2.5,1.74,3.45
25.76,-1.49,2.54,1.93,3.53
25.77,-1.33,2.52,2.06,3.52
25.78,-1.14,2.5,2.11,3.46
25.79,-0.91,2.5,2.15,3.42
25.8,-0.61,2.51,2.22,3.41
25.81,-0.35,2.56,2.25,3.43
25.82,-0.16,2.61,2.25,3.45
25.83,0.06,2.63,2.28,3.48
25.84,0.16,2.74,2.28,3.57
25.85,0.25,2.88,2.3,3.69
25.86,0.33,3,2.29,3.79
25.87,0.39,3.18,2.27,3.93
25.879,0.49,3.32,2.24,4.03
25.89,0.54,3.45,2.18,4.12
25.9,0.58,3.63,2.13,4.25
25.91,0.63,3.75,2.15,4.37
25.92,0.67,3.84,2.17,4.46
25.929,0.76,3.89,2.12,4.5
25.94,0.92,3.87,2.09,4.49
25.95,1.04,3.81,1.97,4.42
25.959,1.12,3.7,1.81,4.27
25.969,1.21,3.56,1.72,4.14
25.979,1.23,3.56,1.62,4.1
25.989,1.24,3.56,1.58,4.09
25.999,1.2,3.55,1.54,4.05
26.009,1.16,3.53,1.46,3.99
26.019,1.09,3.49,1.34,3.89
26.029,1.01,3.43,1.21,3.78
26.039,0.92,3.31,1.07,3.6
26.049,0.91,3.22,0.96,3.48
26.059,0.94,3.08,0.87,3.33
26.069,0.93,2.95,0.79,3.2
26.079,0.91,2.83,0.66,3.05
26.089,0.87,2.71,0.46,2.88
26.099,0.79,2.59,0.26,2.73
26.109,0.71,2.47,0.09,2.57
